year,vehicle_class,MPG(comb),cylinders,displ (L),drive,trany
2000,Compact Cars,21,4.0,2.4,Front-Wheel Drive,Automatic
2000,Compact Cars,17,8.0,5.0,Rear-Wheel Drive,Automatic
2000,Compact Cars,18,8.0,4.3,Rear-Wheel Drive,Automatic
2000,Compact Cars,21,6.0,2.8,Rear-Wheel Drive,Automatic
2000,Compact Cars,22,4.0,2.3,Rear-Wheel Drive,Automatic
2000,Compact Cars,25,4.0,1.8,Front-Wheel Drive,Manual
2000,Compact Cars,23,4.0,1.8,Front-Wheel Drive,Automatic
2000,Subcompact Cars,26,4.0,1.6,Front-Wheel Drive,Automatic
2000,Compact Cars,26,4.0,1.6,Front-Wheel Drive,Automatic
2000,Compact Cars,20,6.0,2.5,Front-Wheel Drive,Automatic
2000,Compact Cars,20,6.0,2.3,Front-Wheel Drive,Automatic
2000,Compact Cars,21,6.0,2.5,Front-Wheel Drive,Manual
2000,Compact Cars,21,6.0,2.5,Front-Wheel Drive,Automatic
2000,Compact Cars,25,4.0,2.0,Front-Wheel Drive,Manual
2000,Compact Cars,23,4.0,2.0,Front-Wheel Drive,Automatic
2000,Compact Cars,21,6.0,2.5,Front-Wheel Drive,Manual
2000,Compact Cars,21,6.0,2.5,Front-Wheel Drive,Automatic
2000,Compact Cars,25,4.0,2.0,Front-Wheel Drive,Manual
2000,Compact Cars,20,6.0,3.0,Front-Wheel Drive,Automatic
2000,Compact Cars,22,4.0,1.8,Front-Wheel Drive,Manual
2000,Compact Cars,23,4.0,1.8,Front-Wheel Drive,Automatic
2000,Compact Cars,16,8.0,4.0,Rear-Wheel Drive,Automatic
2000,Compact Cars,18,8.0,4.0,Rear-Wheel Drive,Automatic
2000,Compact Cars,24,4.0,2.0,Front-Wheel Drive,Manual
2000,Compact Cars,23,4.0,2.0,Front-Wheel Drive,Automatic
2000,Compact Cars,24,4.0,2.0,Front-Wheel Drive,Manual
2000,Compact Cars,22,4.0,2.0,Front-Wheel Drive,Automatic
2000,Compact Cars,18,8.0,4.4,Rear-Wheel Drive,Automatic
2000,Compact Cars,21,6.0,2.8,Rear-Wheel Drive,Manual
2000,Compact Cars,27,4.0,1.6,Front-Wheel Drive,Manual
2000,Subcompact Cars,23,4.0,1.8,Front-Wheel Drive,Manual
2000,Compact Cars,21,6.0,2.8,Front-Wheel Drive,Manual
2000,Compact Cars,19,6.0,2.8,Rear-Wheel Drive,Automatic
2000,Compact Cars,19,6.0,2.8,Front-Wheel Drive,Automatic
2000,Compact Cars,24,4.0,1.8,Front-Wheel Drive,Manual
2000,Compact Cars,21,4.0,1.8,Front-Wheel Drive,Automatic
2000,Subcompact Cars,28,4.0,1.3,Front-Wheel Drive,Automatic
2000,Subcompact Cars,20,5.0,2.3,Front-Wheel Drive,Manual
2000,Subcompact Cars,19,5.0,2.3,Front-Wheel Drive,Automatic
2000,Subcompact Cars,24,4.0,2.0,Front-Wheel Drive,Manual
2000,Subcompact Cars,22,4.0,2.0,Front-Wheel Drive,Automatic
2000,Subcompact Cars,24,4.0,1.8,Front-Wheel Drive,Manual
2000,Subcompact Cars,22,4.0,1.8,Front-Wheel Drive,Automatic
2000,Subcompact Cars,24,4.0,2.0,Front-Wheel Drive,Manual
2000,Subcompact Cars,22,4.0,2.0,Front-Wheel Drive,Automatic
2000,Subcompact Cars,27,4.0,1.8,Front-Wheel Drive,Manual
2000,Subcompact Cars,26,4.0,1.8,Front-Wheel Drive,Automatic
2000,Subcompact Cars,23,4.0,1.8,Front-Wheel Drive,Automatic
2000,Subcompact Cars,26,4.0,1.8,Front-Wheel Drive,Automatic
2000,Subcompact Cars,19,6.0,3.0,Front-Wheel Drive,Automatic
2000,Subcompact Cars,23,4.0,2.2,Front-Wheel Drive,Automatic
2000,Subcompact Cars,34,4.0,1.3,Front-Wheel Drive,Manual
2000,Compact Cars,20,4.0,1.8,4-Wheel Drive,Automatic
2000,Compact Cars,22,4.0,1.8,4-Wheel Drive,Manual
2000,Subcompact Cars,19,5.0,2.4,Front-Wheel Drive,Automatic
2000,Subcompact Cars,27,4.0,1.8,Front-Wheel Drive,Manual
2000,Compact Cars,19,6.0,2.8,Rear-Wheel Drive,Automatic
2000,Compact Cars,20,6.0,2.8,Rear-Wheel Drive,Automatic
2000,Compact Cars,12,8.0,6.7,Rear-Wheel Drive,Automatic
2000,Compact Cars,18,6.0,2.7,4-Wheel Drive,Manual
2000,Compact Cars,18,6.0,2.7,4-Wheel Drive,Automatic
2000,Compact Cars,19,6.0,2.8,4-Wheel Drive,Manual
2000,Compact Cars,21,6.0,2.5,Rear-Wheel Drive,Manual
2000,Compact Cars,21,6.0,2.8,Rear-Wheel Drive,Manual
2000,Compact Cars,18,6.0,2.8,4-Wheel Drive,Automatic
2000,Compact Cars,19,6.0,2.5,Rear-Wheel Drive,Automatic
2000,Compact Cars,19,6.0,2.8,Rear-Wheel Drive,Automatic
2000,Compact Cars,20,6.0,2.5,Rear-Wheel Drive,Automatic
2001,Compact Cars,18,6.0,2.7,4-Wheel Drive,Manual
2001,Compact Cars,18,6.0,2.7,4-Wheel Drive,Automatic
2001,Compact Cars,24,4.0,2.2,Front-Wheel Drive,Automatic
2001,Compact Cars,21,4.0,2.5,4-Wheel Drive,Manual
2001,Midsize Cars,22,4.0,2.4,Front-Wheel Drive,Manual
2001,Compact Cars,19,6.0,2.8,4-Wheel Drive,Manual
2001,Compact Cars,19,6.0,3.0,Rear-Wheel Drive,Automatic
2001,Compact Cars,24,4.0,2.2,Front-Wheel Drive,Manual
2001,Compact Cars,22,6.0,3.4,Front-Wheel Drive,Automatic
2001,Compact Cars,20,6.0,3.0,Front-Wheel Drive,Automatic
2001,Compact Cars,20,6.0,3.0,Front-Wheel Drive,Manual
2001,Compact Cars,18,8.0,4.4,Rear-Wheel Drive,Automatic
2001,Compact Cars,16,8.0,4.4,Rear-Wheel Drive,Manual
2001,Compact Cars,23,4.0,2.4,Front-Wheel Drive,Manual
2001,Compact Cars,27,4.0,1.8,Front-Wheel Drive,Automatic
2001,Compact Cars,18,6.0,2.8,4-Wheel Drive,Automatic
2001,Compact Cars,21,4.0,2.5,4-Wheel Drive,Automatic
2001,Compact Cars,21,6.0,2.5,Rear-Wheel Drive,Manual
2001,Compact Cars,20,6.0,2.5,Rear-Wheel Drive,Automatic
2001,Compact Cars,23,4.0,2.2,Front-Wheel Drive,Manual
2001,Compact Cars,20,6.0,2.5,Rear-Wheel Drive,Automatic
2001,Compact Cars,21,6.0,3.0,Rear-Wheel Drive,Manual
2001,Compact Cars,18,6.0,3.0,Rear-Wheel Drive,Automatic
2001,Compact Cars,25,4.0,2.0,Front-Wheel Drive,Automatic
2001,Compact Cars,20,6.0,3.0,Rear-Wheel Drive,Manual
2001,Compact Cars,20,6.0,3.0,Rear-Wheel Drive,Automatic
2001,Compact Cars,21,6.0,3.0,Rear-Wheel Drive,Manual
2001,Midsize Cars,18,8.0,4.3,4-Wheel Drive,Automatic
2001,Midsize Cars,20,6.0,2.5,Front-Wheel Drive,Automatic
2001,Compact Cars,12,8.0,6.8,Rear-Wheel Drive,Automatic
2001,Compact Cars,20,6.0,2.5,4-Wheel Drive,Manual
2001,Compact Cars,19,6.0,2.5,4-Wheel Drive,Automatic
2001,Compact Cars,27,4.0,1.9,Front-Wheel Drive,Automatic
2001,Compact Cars,26,4.0,1.9,Front-Wheel Drive,Automatic
2001,Compact Cars,24,4.0,2.2,Front-Wheel Drive,Automatic
2001,Compact Cars,21,6.0,2.5,Rear-Wheel Drive,Manual
2001,Compact Cars,23,4.0,2.2,Front-Wheel Drive,Automatic
2001,Midsize Cars,19,6.0,2.5,Front-Wheel Drive,Automatic
2001,Midsize Cars,21,6.0,2.5,Front-Wheel Drive,Manual
2001,Compact Cars,21,4.0,2.4,Front-Wheel Drive,Automatic
2001,Compact Cars,27,4.0,1.9,Front-Wheel Drive,Manual
2001,Compact Cars,23,4.0,2.4,Front-Wheel Drive,Manual
2001,Compact Cars,29,4.0,1.9,Front-Wheel Drive,Manual
2001,Compact Cars,20,6.0,2.5,Front-Wheel Drive,Automatic
2001,Compact Cars,20,4.0,1.8,4-Wheel Drive,Automatic
2001,Compact Cars,24,4.0,1.8,Front-Wheel Drive,Manual
2001,Compact Cars,21,6.0,2.8,Front-Wheel Drive,Manual
2001,Subcompact Cars,24,4.0,2.0,Front-Wheel Drive,Manual
2001,Compact Cars,22,4.0,1.8,Front-Wheel Drive,Automatic
2001,Compact Cars,24,4.0,1.8,Front-Wheel Drive,Manual
2001,Midsize Cars,21,6.0,3.0,Front-Wheel Drive,Automatic
2001,Compact Cars,22,4.0,2.0,Front-Wheel Drive,Automatic
2001,Compact Cars,24,4.0,2.0,Front-Wheel Drive,Manual
2001,Compact Cars,19,6.0,2.8,Front-Wheel Drive,Automatic
2001,Compact Cars,22,4.0,1.8,Front-Wheel Drive,Automatic
2001,Subcompact Cars,22,4.0,2.0,Front-Wheel Drive,Automatic
2001,Compact Cars,18,6.0,2.8,4-Wheel Drive,Automatic
2001,Compact Cars,20,5.0,2.3,Front-Wheel Drive,Automatic
2001,Compact Cars,21,5.0,2.3,Front-Wheel Drive,Manual
2001,Compact Cars,24,4.0,2.0,Front-Wheel Drive,Automatic
2001,Compact Cars,21,5.0,2.4,Front-Wheel Drive,Automatic
2001,Compact Cars,23,4.0,1.9,Front-Wheel Drive,Automatic
2001,Compact Cars,21,5.0,2.3,Front-Wheel Drive,Manual
2001,Midsize Cars,24,4.0,2.3,Front-Wheel Drive,Manual
2001,Midsize Cars,20,6.0,2.7,Front-Wheel Drive,Automatic
2001,Compact Cars,20,6.0,2.8,Front-Wheel Drive,Manual
2001,Compact Cars,30,4.0,1.8,Front-Wheel Drive,Automatic
2001,Compact Cars,24,4.0,2.0,Front-Wheel Drive,Manual
2001,Midsize Cars,21,4.0,2.4,Front-Wheel Drive,Automatic
2001,Compact Cars,31,4.0,1.8,Front-Wheel Drive,Manual
2001,Compact Cars,30,4.0,1.5,Front-Wheel Drive,Automatic
2001,Compact Cars,22,4.0,1.8,4-Wheel Drive,Manual
2001,Compact Cars,19,6.0,2.8,Front-Wheel Drive,Automatic
2001,Compact Cars,21,4.0,1.8,Front-Wheel Drive,Automatic
2001,Compact Cars,32,4.0,1.5,Front-Wheel Drive,Manual
2001,Midsize Cars,18,6.0,3.0,Rear-Wheel Drive,Automatic
2001,Compact Cars,16,8.0,4.4,Rear-Wheel Drive,Automatic
2001,Compact Cars,22,4.0,2.0,Front-Wheel Drive,Automatic
2001,Large Cars,17,8.0,4.6,Rear-Wheel Drive,Automatic
2001,Compact Cars,24,4.0,2.0,Front-Wheel Drive,Manual
2001,Midsize Cars,18,8.0,4.3,Rear-Wheel Drive,Automatic
2001,Compact Cars,23,4.0,1.8,Front-Wheel Drive,Manual
2001,Compact Cars,20,6.0,3.2,Front-Wheel Drive,Automatic
2001,Subcompact Cars,20,5.0,2.4,Front-Wheel Drive,Automatic
2001,Subcompact Cars,21,5.0,2.3,Front-Wheel Drive,Manual
2001,Compact Cars,22,4.0,1.8,Front-Wheel Drive,Automatic
2001,Compact Cars,24,4.0,1.8,Front-Wheel Drive,Manual
2001,Subcompact Cars,20,5.0,2.3,Front-Wheel Drive,Automatic
2001,Large Cars,20,6.0,3.8,Front-Wheel Drive,Automatic
2001,Compact Cars,15,8.0,4.9,Rear-Wheel Drive,Manual
2001,Compact Cars,21,4.0,2.4,Front-Wheel Drive,Automatic
2001,Compact Cars,23,4.0,2.2,Front-Wheel Drive,Automatic
2001,Compact Cars,25,4.0,2.0,Front-Wheel Drive,Manual
2001,Midsize Cars,18,8.0,4.0,Rear-Wheel Drive,Automatic
2001,Midsize Cars,18,8.0,4.0,Rear-Wheel Drive,Automatic
2001,Compact Cars,20,6.0,3.0,Front-Wheel Drive,Automatic
2001,Compact Cars,21,6.0,3.0,Front-Wheel Drive,Manual
2001,Compact Cars,16,12.0,5.8,Rear-Wheel Drive,Automatic
2001,Midsize Cars,18,8.0,4.0,Rear-Wheel Drive,Automatic
2001,Compact Cars,19,6.0,2.6,Rear-Wheel Drive,Manual
2001,Compact Cars,24,4.0,1.8,Front-Wheel Drive,Manual
2001,Compact Cars,25,4.0,2.0,Front-Wheel Drive,Manual
2001,Compact Cars,20,6.0,3.0,Front-Wheel Drive,Automatic
